Date,Industry,ret
1956-08-01,Durbl,0.61
1956-09-01,Telcm,-2.87
1956-09-01,Enrgy,-5.81
1956-09-01,Manuf,-6.16
1956-09-01,NoDur,-3.23
1956-09-01,HiTec,-6.85
1956-09-01,Hlth,-3.69
1956-09-01,Shops,-4.57
1956-09-01,Durbl,-0.91
1956-09-01,Other,-4.4
1956-09-01,Utils,-3.86
1956-10-01,Telcm,-1.39
1956-10-01,Other,1.1
1956-10-01,Utils,1.14
1956-10-01,Enrgy,0.54
1956-10-01,Durbl,-1.35
1956-10-01,Hlth,0.58
1956-10-01,Manuf,0.98
1956-10-01,Shops,1.48
1956-10-01,HiTec,3.26
1956-10-01,NoDur,0.4
1956-11-01,Durbl,-3.53
1956-11-01,Manuf,-0.94
1956-11-01,HiTec,0.68
1956-11-01,Hlth,-1.31
1956-11-01,Other,0.22
1956-11-01,Shops,-2.17
1956-11-01,Utils,0.42
1956-11-01,Enrgy,5.31
1956-11-01,NoDur,-0.42
1956-11-01,Telcm,1.52
1956-12-01,NoDur,1.26
1956-12-01,HiTec,4.41
1956-12-01,Shops,-0.6
1956-12-01,Hlth,6.05
1956-12-01,Utils,1.82
1956-12-01,Other,2.0
1956-12-01,Durbl,0.86
1956-12-01,Telcm,2.55
1956-12-01,Enrgy,4.14
1956-12-01,Manuf,4.84
1957-01-01,Telcm,2.9
1957-01-01,Hlth,-2.26
1957-01-01,Other,-0.55
1957-01-01,Manuf,-5.71
1957-01-01,Shops,-1.29
1957-01-01,Durbl,-4.86
1957-01-01,Utils,2.65
1957-01-01,NoDur,1.77
1957-01-01,Enrgy,-4.12
1957-01-01,HiTec,-5.65
1957-02-01,Shops,-0.91
1957-02-01,Utils,-0.3
1957-02-01,Manuf,-2.78
1957-02-01,Telcm,0.32
1957-02-01,Enrgy,-2.27
1957-02-01,Other,-2.56
1957-02-01,NoDur,-1.41
1957-02-01,Hlth,-0.35
1957-02-01,HiTec,-0.65
1957-02-01,Durbl,-1.65
1957-03-01,HiTec,4.78
1957-03-01,Manuf,1.99
1957-03-01,Other,2.3
1957-03-01,NoDur,1.6
1957-03-01,Shops,2.1
1957-03-01,Telcm,1.52
1957-03-01,Enrgy,3.17
1957-03-01,Hlth,8.21
1957-03-01,Utils,1.7
1957-03-01,Durbl,0.44
1957-04-01,Shops,0.25
1957-04-01,Telcm,0.45
1957-04-01,Enrgy,6.94
1957-04-01,NoDur,1.39
1957-04-01,Utils,3.18
1957-04-01,Other,3.15
1957-04-01,Durbl,7.35
1957-04-01,Manuf,3.6
1957-04-01,HiTec,8.39
1957-04-01,Hlth,5.43
1957-05-01,NoDur,1.39
1957-05-01,HiTec,5.79
1957-05-01,Utils,2.26
1957-05-01,Enrgy,7.61
1957-05-01,Telcm,1.03
1957-05-01,Hlth,4.78
1957-05-01,Manuf,3.53
1957-05-01,Shops,2.7
1957-05-01,Other,1.37
1957-05-01,Durbl,0.64
1957-06-01,Hlth,6.45
1957-06-01,Enrgy,-1.74
1957-06-01,Utils,-5.09
1957-06-01,Other,-1.1
1957-06-01,Manuf,0.23
1957-06-01,Durbl,-0.23
1957-06-01,Telcm,-2.09
1957-06-01,Shops,-2.1
1957-06-01,NoDur,-0.65
1957-06-01,HiTec,5.23
1957-07-01,Shops,2.88
1957-07-01,HiTec,1.06
1957-07-01,Utils,0.0
1957-07-01,Manuf,0.54
1957-07-01,Telcm,-0.24
1957-07-01,Other,1.12
1957-07-01,Hlth,2.98
1957-07-01,NoDur,0.93
1957-07-01,Enrgy,0.99
1957-07-01,Durbl,3.29
1957-08-01,Other,-5.41
1957-08-01,Durbl,-2.74
1957-08-01,NoDur,-1.99
1957-08-01,Utils,-2.58
1957-08-01,Shops,-2.71
1957-08-01,Enrgy,-5.74
1957-08-01,HiTec,-7.06
1957-08-01,Hlth,-2.26
1957-08-01,Manuf,-6.27
1957-08-01,Telcm,-0.12
1957-09-01,HiTec,-6.38
1957-09-01,Manuf,-6.89
1957-09-01,Hlth,-3.71
1957-09-01,NoDur,-1.15
1957-09-01,Enrgy,-7.97
1957-09-01,Telcm,-2.22
1957-09-01,Shops,0.42
1957-09-01,Durbl,-7.15
1957-09-01,Utils,-1.73
1957-09-01,Other,-6.63
1957-10-01,Other,-6.87
1957-10-01,Enrgy,-5.8
1957-10-01,Manuf,-4.67
1957-10-01,Utils,-0.7
1957-10-01,HiTec,-1.79
1957-10-01,Telcm,-2.1
1957-10-01,Hlth,-0.45
1957-10-01,Durbl,-4.33
1957-10-01,NoDur,-2.13
1957-10-01,Shops,-3.93
1957-11-01,Utils,4.37
1957-11-01,NoDur,3.36
1957-11-01,Other,0.33
1957-11-01,HiTec,6.5
1957-11-01,Manuf,3.38
1957-11-01,Hlth,7.77
1957-11-01,Shops,1.73
1957-11-01,Durbl,-5.71
1957-11-01,Enrgy,2.43
1957-11-01,Telcm,1.49
1957-12-01,Utils,2.56
1957-12-01,Telcm,1.26
1957-12-01,Other,-4.37
1957-12-01,HiTec,-3.3
1957-12-01,NoDur,0.44
1957-12-01,Durbl,-8.27
1957-12-01,Enrgy,-7.0
1957-12-01,Hlth,-0.38
1957-12-01,Manuf,-4.57
1957-12-01,Shops,-1.72
1958-01-01,Utils,6.25
1958-01-01,Telcm,4.26
1958-01-01,Shops,7.49
1958-01-01,Hlth,-0.05
1958-01-01,Durbl,5.51
1958-01-01,Enrgy,1.58
1958-01-01,HiTec,4.01
1958-01-01,Manuf,5.43
1958-01-01,NoDur,7.45
1958-01-01,Other,11.0
1958-02-01,Shops,1.41
1958-02-01,Hlth,4.92
1958-02-01,Manuf,-1.97
1958-02-01,Utils,1.27
1958-02-01,Other,-1.76
1958-02-01,Durbl,-1.39
1958-02-01,Telcm,0.66
1958-02-01,HiTec,-1.69
1958-02-01,NoDur,2.04
1958-02-01,Enrgy,-4.58
1958-03-01,Shops,4.09
1958-03-01,Durbl,2.65
1958-03-01,Other,2.51
1958-03-01,NoDur,4.2
1958-03-01,Utils,1.97
1958-03-01,Hlth,7.53
1958-03-01,Manuf,1.52
1958-03-01,Enrgy,7.91
1958-03-01,Telcm,1.17
1958-03-01,HiTec,2.58
1958-04-01,Other,4.55
1958-04-01,Shops,2.99
1958-04-01,Manuf,1.42
1958-04-01,Enrgy,5.15
1958-04-01,HiTec,-0.14
1958-04-01,Telcm,2.7
1958-04-01,Durbl,4.28
1958-04-01,Utils,5.1
1958-04-01,NoDur,3.55
1958-04-01,Hlth,7.52
1958-05-01,Enrgy,0.37
1958-05-01,HiTec,1.53
1958-05-01,Utils,1.41
1958-05-01,NoDur,2.72
1958-05-01,Manuf,3.42
1958-05-01,Telcm,2.11
1958-05-01,Durbl,4.68
1958-05-01,Shops,3.62
1958-05-01,Other,3.75
1958-05-01,Hlth,1.07
1958-06-01,Telcm,1.66
1958-06-01,Utils,2.19
1958-06-01,HiTec,3.59
1958-06-01,Other,2.88
1958-06-01,Manuf,2.36
1958-06-01,Durbl,2.64
1958-06-01,Shops,2.14
1958-06-01,Enrgy,4.95
1958-06-01,Hlth,3.23
1958-06-01,NoDur,2.65
1958-07-01,Durbl,9.38
1958-07-01,Hlth,5.97
1958-07-01,Utils,1.13
1958-07-01,Manuf,8.48
1958-07-01,Other,5.31
1958-07-01,Telcm,0.9
1958-07-01,HiTec,3.77
1958-07-01,Enrgy,0.69
1958-07-01,NoDur,1.63
1958-07-01,Shops,1.87
1958-08-01,Shops,5.71
1958-08-01,Hlth,1.98
1958-08-01,Enrgy,1.92
1958-08-01,Utils,-1.0
1958-08-01,Manuf,2.41
1958-08-01,Durbl,-0.29
1958-08-01,NoDur,2.93
1958-08-01,HiTec,2.07
1958-08-01,Telcm,2.4
1958-08-01,Other,3.07
1958-09-01,Durbl,10.29
1958-09-01,HiTec,6.18
1958-09-01,Utils,3.47
1958-09-01,Shops,4.01
1958-09-01,Enrgy,3.28
1958-09-01,Telcm,5.05
1958-09-01,Hlth,11.72
1958-09-01,Manuf,4.54
1958-09-01,NoDur,4.26
1958-09-01,Other,4.64
1958-10-01,Durbl,1.84
1958-10-01,HiTec,4.44
1958-10-01,Utils,4.28
1958-10-01,Shops,1.22
1958-10-01,NoDur,2.51
1958-10-01,Telcm,1.45
1958-10-01,Enrgy,1.33
1958-10-01,Manuf,3.06
1958-10-01,Hlth,1.05
1958-10-01,Other,3.64
1958-11-01,Enrgy,1.92
1958-11-01,HiTec,4.35
1958-11-01,Hlth,8.03
1958-11-01,Utils,2.95
1958-11-01,Manuf,2.92
1958-11-01,Shops,5.9
1958-11-01,NoDur,4.09
1958-11-01,Telcm,2.13
1958-11-01,Other,4.69
1958-11-01,Durbl,2.03
1958-12-01,Shops,5.71
1958-12-01,Enrgy,1.25
1958-12-01,Utils,5.94
1958-12-01,Other,3.04
1958-12-01,Hlth,4.61
1958-12-01,Durbl,3.08
1958-12-01,Telcm,13.3
1958-12-01,HiTec,13.06
1958-12-01,NoDur,2.66
1958-12-01,Manuf,5.2
1959-01-01,Durbl,-0.18
1959-01-01,Manuf,0.8
1959-01-01,HiTec,-2.18
1959-01-01,NoDur,3.81
1959-01-01,Utils,1.25
1959-01-01,Hlth,-0.62
1959-01-01,Enrgy,0.51
1959-01-01,Shops,3.49
1959-01-01,Other,1.97
1959-01-01,Telcm,3.91
1959-02-01,Enrgy,-7.39
1959-02-01,Durbl,-1.4
1959-02-01,Other,1.68
1959-02-01,Utils,1.26
1959-02-01,Telcm,4.84
1959-02-01,Manuf,3.62
1959-02-01,Shops,2.66
1959-02-01,NoDur,3.0
1959-02-01,HiTec,5.14
1959-02-01,Hlth,3.86
1959-03-01,Other,-0.72
1959-03-01,Hlth,4.26
1959-03-01,Shops,-1.66
1959-03-01,Enrgy,2.14
1959-03-01,Telcm,-0.42
1959-03-01,Durbl,-0.75
1959-03-01,Manuf,-0.23
1959-03-01,Utils,1.63
1959-03-01,NoDur,0.3
1959-03-01,HiTec,2.32
1959-04-01,Utils,-1.13
1959-04-01,NoDur,3.01
1959-04-01,Shops,1.53
1959-04-01,Hlth,11.92
1959-04-01,Durbl,9.77
1959-04-01,Other,2.07
1959-04-01,HiTec,8.39
1959-04-01,Enrgy,1.72
1959-04-01,Manuf,4.16
1959-04-01,Telcm,4.63
1959-05-01,Enrgy,-0.95
1959-05-01,Utils,-1.1
1959-05-01,HiTec,4.76
1959-05-01,Telcm,-1.04
1959-05-01,Durbl,6.24
1959-05-01,Manuf,4.05
1959-05-01,Shops,2.71
1959-05-01,NoDur,1.34
1959-05-01,Other,0.65
1959-05-01,Hlth,-1.07
1959-06-01,Durbl,0.48
1959-06-01,Manuf,1.28
1959-06-01,Other,1.41
1959-06-01,Hlth,6.59
1959-06-01,NoDur,1.67
1959-06-01,Enrgy,-2.72
1959-06-01,Utils,-2.23
1959-06-01,Shops,2.26
1959-06-01,Telcm,-1.06
1959-06-01,HiTec,-0.97
1959-07-01,Other,0.17
1959-07-01,Hlth,4.74
1959-07-01,Manuf,3.73
1959-07-01,Telcm,0.6
1959-07-01,Shops,2.0
1959-07-01,HiTec,0.52
1959-07-01,NoDur,3.7
1959-07-01,Enrgy,4.96
1959-07-01,Durbl,8.09
1959-07-01,Utils,3.84
1959-08-01,Durbl,3.23
1959-08-01,Other,-2.21
1959-08-01,Telcm,0.61
1959-08-01,Manuf,-1.89
1959-08-01,Hlth,-3.52
1959-08-01,HiTec,-2.53
1959-08-01,NoDur,-0.39
1959-08-01,Shops,0.78
1959-08-01,Enrgy,-3.13
1959-08-01,Utils,1.33
1959-09-01,Enrgy,-6.9
1959-09-01,Manuf,-4.96
1959-09-01,Other,-4.07
1959-09-01,Telcm,-0.96
1959-09-01,Utils,-4.33
1959-09-01,HiTec,-4.21
1959-09-01,Durbl,-4.29
1959-09-01,Shops,-2.08
1959-09-01,NoDur,-3.22
1959-09-01,Hlth,-4.96
1959-10-01,Utils,0.88
1959-10-01,Enrgy,1.17
1959-10-01,Durbl,-1.1
1959-10-01,Shops,0.82
1959-10-01,HiTec,5.06
1959-10-01,Manuf,1.42
1959-10-01,Hlth,2.38
1959-10-01,Other,0.18
1959-10-01,NoDur,3.79
1959-10-01,Telcm,1.3
1959-11-01,Hlth,5.62
1959-11-01,Other,-0.51
1959-11-01,Shops,2.43
1959-11-01,NoDur,1.24
1959-11-01,Durbl,0.12
1959-11-01,Enrgy,-0.41
1959-11-01,Telcm,-1.23
1959-11-01,Utils,0.4
1959-11-01,Manuf,2.19
1959-11-01,HiTec,9.21
1959-12-01,Telcm,4.31
1959-12-01,Other,2.08
1959-12-01,Hlth,-1.63
1959-12-01,Manuf,2.16
1959-12-01,Durbl,5.9
1959-12-01,Enrgy,4.23
1959-12-01,Utils,2.13
1959-12-01,HiTec,3.43
1959-12-01,Shops,2.63
1959-12-01,NoDur,1.23
1960-01-01,Other,-4.42
1960-01-01,Enrgy,-7.49
1960-01-01,Manuf,-8.41
1960-01-01,NoDur,-3.35
1960-01-01,Durbl,-11.36
1960-01-01,HiTec,-9.83
1960-01-01,Shops,-5.7
1960-01-01,Hlth,-6.35
1960-01-01,Utils,-2.07
1960-01-01,Telcm,0.95
1960-02-01,Shops,4.06
1960-02-01,Manuf,0.49
1960-02-01,Enrgy,-3.43
1960-02-01,Durbl,-2.07
1960-02-01,Other,0.01
1960-02-01,Telcm,8.36
1960-02-01,Utils,2.77
1960-02-01,Hlth,0.27
1960-02-01,HiTec,5.39
1960-02-01,NoDur,2.93
1960-03-01,Durbl,-5.26
1960-03-01,Utils,1.77
1960-03-01,HiTec,1.58
1960-03-01,Shops,0.16
1960-03-01,Manuf,-3.55
1960-03-01,Enrgy,-0.8
1960-03-01,Other,-2.33
1960-03-01,NoDur,-1.41
1960-03-01,Telcm,0.14
1960-03-01,Hlth,1.61
1960-04-01,Manuf,-3.53
1960-04-01,HiTec,0.56
1960-04-01,NoDur,1.54
1960-04-01,Other,-1.11
1960-04-01,Telcm,-1.05
1960-04-01,Utils,1.37
1960-04-01,Durbl,-2.09
1960-04-01,Hlth,1.68
1960-04-01,Shops,-0.21
1960-04-01,Enrgy,-4.26
1960-05-01,Durbl,-0.51
1960-05-01,Shops,3.29
1960-05-01,HiTec,9.57
1960-05-01,Utils,1.52
1960-05-01,NoDur,6.52
1960-05-01,Other,0.34
1960-05-01,Manuf,3.86
1960-05-01,Telcm,3.32
1960-05-01,Hlth,13.77
1960-05-01,Enrgy,-3.46
1960-06-01,Shops,3.78
1960-06-01,Telcm,-0.34
1960-06-01,Utils,5.79
1960-06-01,NoDur,4.32
1960-06-01,Enrgy,3.52
1960-06-01,Other,2.83
1960-06-01,HiTec,1.42
1960-06-01,Hlth,-0.16
1960-06-01,Manuf,1.68
1960-06-01,Durbl,0.69
1960-07-01,HiTec,-4.21
1960-07-01,Other,-1.52
1960-07-01,Enrgy,0.7
1960-07-01,Shops,-3.0
1960-07-01,Manuf,-4.16
1960-07-01,Utils,-1.23
1960-07-01,NoDur,-0.95
1960-07-01,Telcm,0.1
1960-07-01,Hlth,-3.86
1960-07-01,Durbl,-0.5
1960-08-01,Durbl,3.2
1960-08-01,HiTec,1.16
1960-08-01,Manuf,1.7
1960-08-01,Telcm,7.11
1960-08-01,Other,3.01
1960-08-01,NoDur,4.52
1960-08-01,Enrgy,4.1
1960-08-01,Utils,4.46
1960-08-01,Hlth,2.46
1960-08-01,Shops,3.14
1960-09-01,Manuf,-7.03
1960-09-01,NoDur,-3.41
1960-09-01,Durbl,-5.3
1960-09-01,HiTec,-8.73
1960-09-01,Hlth,-8.71
1960-09-01,Enrgy,-1.0
1960-09-01,Utils,-4.55
1960-09-01,Other,-5.77
1960-09-01,Telcm,-5.91
1960-09-01,Shops,-8.4
1960-10-01,Manuf,-0.97
1960-10-01,Hlth,-3.49
1960-10-01,HiTec,-3.26
1960-10-01,NoDur,1.65
1960-10-01,Shops,0.21
1960-10-01,Enrgy,2.43
1960-10-01,Telcm,0.14
1960-10-01,Utils,-0.32
1960-10-01,Other,-0.85
1960-10-01,Durbl,-0.98
1960-11-01,NoDur,8.68
1960-11-01,Utils,3.79
1960-11-01,Other,6.74
1960-11-01,HiTec,7.02
1960-11-01,Telcm,4.19
1960-11-01,Manuf,4.84
1960-11-01,Durbl,-0.7
1960-11-01,Shops,6.92
1960-11-01,Enrgy,3.4
1960-11-01,Hlth,4.04
1960-12-01,Telcm,12.45
1960-12-01,Shops,2.25
1960-12-01,Manuf,3.93
1960-12-01,Durbl,-0.22
1960-12-01,Hlth,6.22
1960-12-01,Other,4.17
1960-12-01,Utils,6.42
1960-12-01,Enrgy,5.3
1960-12-01,HiTec,3.04
1960-12-01,NoDur,4.47
1961-01-01,Hlth,6.05
1961-01-01,Shops,2.89
1961-01-01,Manuf,6.63
1961-01-01,Enrgy,9.76
1961-01-01,Utils,4.86
1961-01-01,HiTec,2.88
1961-01-01,Telcm,7.89
1961-01-01,Durbl,8.57
1961-01-01,Other,7.82
1961-01-01,NoDur,5.44
1961-02-01,Manuf,5.05
1961-02-01,Enrgy,0.73
1961-02-01,NoDur,6.65
1961-02-01,Hlth,5.19
1961-02-01,Other,5.66
1961-02-01,Durbl,4.43
1961-02-01,Utils,3.68
1961-02-01,Shops,4.95
1961-02-01,HiTec,2.7
1961-02-01,Telcm,0.75
1961-03-01,Telcm,7.43
1961-03-01,HiTec,2.77
1961-03-01,Enrgy,1.42
1961-03-01,Manuf,1.6
1961-03-01,NoDur,4.82
1961-03-01,Other,3.45
1961-03-01,Hlth,3.8
1961-03-01,Utils,1.75
1961-03-01,Durbl,3.91
1961-03-01,Shops,5.8
1961-04-01,Other,0.51
1961-04-01,Telcm,0.8
1961-04-01,Hlth,-0.3
1961-04-01,Manuf,-1.33
1961-04-01,NoDur,-1.36
1961-04-01,Enrgy,4.76
1961-04-01,HiTec,0.48
1961-04-01,Shops,0.62
1961-04-01,Utils,1.87
1961-04-01,Durbl,-1.04
1961-05-01,Hlth,2.28
1961-05-01,Enrgy,0.15
1961-05-01,Durbl,1.65
1961-05-01,NoDur,3.67
1961-05-01,Other,4.21
1961-05-01,Manuf,4.57
1961-05-01,HiTec,2.87
1961-05-01,Telcm,-1.04
1961-05-01,Utils,2.5
1961-05-01,Shops,4.09
1961-06-01,Other,-3.87
1961-06-01,Telcm,-3.99
1961-06-01,NoDur,-1.42
1961-06-01,Utils,-1.82
1961-06-01,Manuf,-2.96
1961-06-01,Shops,0.52
1961-06-01,Durbl,-1.88
1961-06-01,HiTec,-3.35
1961-06-01,Hlth,-3.38
1961-06-01,Enrgy,-4.02
1961-07-01,Durbl,6.99
1961-07-01,Enrgy,2.27
1961-07-01,Utils,2.88
1961-07-01,NoDur,2.87
1961-07-01,Other,1.25
1961-07-01,Hlth,3.45
1961-07-01,HiTec,1.79
1961-07-01,Telcm,6.43
1961-07-01,Shops,2.45
1961-07-01,Manuf,2.47
1961-08-01,Manuf,2.46
1961-08-01,HiTec,4.48
1961-08-01,Durbl,2.03
1961-08-01,Shops,3.26
1961-08-01,Other,5.3
1961-08-01,Enrgy,0.2
1961-08-01,Telcm,0.26
1961-08-01,NoDur,5.13
1961-08-01,Hlth,3.84
1961-08-01,Utils,3.8
1961-09-01,Hlth,-1.31
1961-09-01,Shops,0.39
1961-09-01,Durbl,5.54
1961-09-01,Telcm,-2.77
1961-09-01,Other,-1.82
1961-09-01,HiTec,0.22
1961-09-01,Manuf,-4.46
1961-09-01,NoDur,0.04
1961-09-01,Enrgy,-6.43
1961-09-01,Utils,1.4
1961-10-01,Other,2.28
1961-10-01,Telcm,0.19
1961-10-01,NoDur,3.35
1961-10-01,Shops,8.98
1961-10-01,Utils,5.3
1961-10-01,Manuf,-0.23
1961-10-01,Hlth,3.52
1961-10-01,Enrgy,6.62
1961-10-01,HiTec,3.37
1961-10-01,Durbl,0.35
1961-11-01,NoDur,5.49
1961-11-01,Telcm,8.49
1961-11-01,Utils,3.41
1961-11-01,Manuf,2.96
1961-11-01,HiTec,2.94
1961-11-01,Other,3.93
1961-11-01,Hlth,3.27
1961-11-01,Shops,5.07
1961-11-01,Enrgy,5.54
1961-11-01,Durbl,9.84
1961-12-01,Other,-1.84
1961-12-01,Telcm,3.33
1961-12-01,Manuf,0.17
1961-12-01,Utils,-4.21
1961-12-01,HiTec,-0.69
1961-12-01,Enrgy,3.79
1961-12-01,Hlth,-2.02
1961-12-01,Shops,-0.36
1961-12-01,NoDur,-3.17
1961-12-01,Durbl,2.12
1962-01-01,HiTec,-4.96
1962-01-01,Utils,-2.58
1962-01-01,Enrgy,0.09
1962-01-01,Telcm,-6.08
1962-01-01,Shops,-8.64
1962-01-01,Hlth,-4.62
1962-01-01,Other,-1.4
1962-01-01,Durbl,-0.96
1962-01-01,NoDur,-6.14
1962-01-01,Manuf,-3.55
1962-02-01,Other,1.7
1962-02-01,Utils,2.62
1962-02-01,Enrgy,5.35
1962-02-01,HiTec,-0.02
1962-02-01,Shops,1.62
1962-02-01,Hlth,3.76
1962-02-01,Durbl,-1.52
1962-02-01,NoDur,0.26
1962-02-01,Manuf,1.4
1962-02-01,Telcm,4.09
1962-03-01,HiTec,0.21
1962-03-01,Telcm,-2.94
1962-03-01,Shops,0.85
1962-03-01,Manuf,-0.45
1962-03-01,Durbl,-1.17
1962-03-01,Enrgy,-1.66
1962-03-01,Utils,1.98
1962-03-01,Other,-1.85
1962-03-01,Hlth,0.54
1962-03-01,NoDur,-1.09
1962-04-01,Shops,-4.47
1962-04-01,Enrgy,-3.62
1962-04-01,Hlth,-11.01
1962-04-01,Telcm,-4.71
1962-04-01,HiTec,-11.06
1962-04-01,Durbl,-4.35
1962-04-01,Other,-7.12
1962-04-01,NoDur,-6.74
1962-04-01,Utils,-2.79
1962-04-01,Manuf,-7.94
1962-05-01,Telcm,-7.11
1962-05-01,Hlth,-10.9
1962-05-01,NoDur,-11.23
1962-05-01,Other,-7.92
1962-05-01,Utils,-10.46
1962-05-01,Enrgy,-4.98
1962-05-01,Manuf,-8.21
1962-05-01,HiTec,-11.17
1962-05-01,Durbl,-5.1
1962-05-01,Shops,-9.02
1962-06-01,HiTec,-11.57
1962-06-01,Utils,-5.1
1962-06-01,Hlth,-12.59
1962-06-01,Telcm,-8.52
1962-06-01,Enrgy,-4.86
1962-06-01,NoDur,-8.78
1962-06-01,Shops,-10.29
1962-06-01,Durbl,-6.57
1962-06-01,Manuf,-9.54
1962-06-01,Other,-9.18
1962-07-01,Durbl,8.67
1962-07-01,NoDur,5.23
1962-07-01,Hlth,7.78
1962-07-01,Utils,7.45
1962-07-01,Shops,4.33
1962-07-01,HiTec,11.32
1962-07-01,Other,5.72
1962-07-01,Telcm,7.23
1962-07-01,Manuf,5.37
1962-07-01,Enrgy,4.9
1962-08-01,Enrgy,1.84
1962-08-01,Manuf,2.41
1962-08-01,Other,3.83
1962-08-01,Telcm,1.58
1962-08-01,Utils,3.17
1962-08-01,Durbl,3.78
1962-08-01,Shops,4.29
1962-08-01,HiTec,3.4
1962-08-01,NoDur,0.89
1962-08-01,Hlth,-7.92
1962-09-01,Other,-5.74
1962-09-01,Hlth,-4.05
1962-09-01,Manuf,-5.73
1962-09-01,NoDur,-5.62
1962-09-01,Durbl,-2.87
1962-09-01,Utils,-2.84
1962-09-01,Shops,-6.51
1962-09-01,HiTec,-8.88
1962-09-01,Telcm,-6.05
1962-09-01,Enrgy,-1.78
1962-10-01,Shops,-1.24
1962-10-01,NoDur,-3.27
1962-10-01,Telcm,2.77
1962-10-01,Hlth,2.47
1962-10-01,Utils,-1.09
1962-10-01,Durbl,2.32
1962-10-01,Other,0.65
1962-10-01,Manuf,1.57
1962-10-01,Enrgy,-0.29
1962-10-01,HiTec,-0.15
1962-11-01,Utils,7.6
1962-11-01,HiTec,14.57
1962-11-01,Telcm,7.16
1962-11-01,Durbl,7.15
1962-11-01,Other,14.88
1962-11-01,Shops,11.16
1962-11-01,Enrgy,10.71
1962-11-01,Manuf,13.16
1962-11-01,NoDur,12.08
1962-11-01,Hlth,17.59
1962-12-01,Utils,3.44
1962-12-01,Hlth,0.89
1962-12-01,NoDur,1.45
1962-12-01,Telcm,1.08
1962-12-01,Manuf,-0.99
1962-12-01,Other,1.35
1962-12-01,Shops,0.06
1962-12-01,Durbl,2.9
1962-12-01,HiTec,-0.17
1962-12-01,Enrgy,4.69
1963-01-01,Shops,4.09
1963-01-01,Telcm,4.13
1963-01-01,NoDur,5.94
1963-01-01,Hlth,5.65
1963-01-01,Other,5.24
1963-01-01,Durbl,6.38
1963-01-01,HiTec,5.64
1963-01-01,Enrgy,2.69
1963-01-01,Utils,5.26
1963-01-01,Manuf,5.73
1963-02-01,Telcm,-1.09
1963-02-01,NoDur,-3.03
1963-02-01,Shops,-0.64
1963-02-01,Hlth,-2.58
1963-02-01,Manuf,-2.57
1963-02-01,Utils,-1.47
1963-02-01,Durbl,-3.02
1963-02-01,HiTec,-5.06
1963-02-01,Other,-0.37
1963-02-01,Enrgy,-1.31
1963-03-01,Durbl,7.44
1963-03-01,Other,2.87
1963-03-01,Enrgy,6.97
1963-03-01,Telcm,1.94
1963-03-01,Hlth,1.18
1963-03-01,NoDur,2.57
1963-03-01,Shops,2.01
1963-03-01,HiTec,2.74
1963-03-01,Manuf,2.87
1963-03-01,Utils,1.79
1963-04-01,Manuf,4.69
1963-04-01,NoDur,2.37
1963-04-01,HiTec,6.41
1963-04-01,Telcm,3.73
1963-04-01,Utils,2.4
1963-04-01,Shops,5.48
1963-04-01,Hlth,7.62
1963-04-01,Durbl,5.67
1963-04-01,Other,5.85
1963-04-01,Enrgy,6.05
1963-05-01,HiTec,4.19
1963-05-01,Telcm,-0.64
1963-05-01,Shops,2.58
1963-05-01,Durbl,7.86
1963-05-01,Other,3.63
1963-05-01,NoDur,1.9
1963-05-01,Enrgy,-0.11
1963-05-01,Utils,1.03
1963-05-01,Manuf,2.07
1963-05-01,Hlth,-0.25
1963-06-01,Hlth,-1.09
1963-06-01,Utils,-1.12
1963-06-01,NoDur,-1.38
1963-06-01,Telcm,-1.94
1963-06-01,Shops,-1.36
1963-06-01,HiTec,-4.92
1963-06-01,Manuf,-2.57
1963-06-01,Other,-1.3
1963-06-01,Enrgy,1.21
1963-06-01,Durbl,-2.79
1963-07-01,Utils,0.81
1963-07-01,Durbl,-0.22
1963-07-01,HiTec,-0.69
1963-07-01,Enrgy,2.29
1963-07-01,Manuf,-1.41
1963-07-01,Other,-1.63
1963-07-01,Hlth,0.56
1963-07-01,Shops,-1.03
1963-07-01,Telcm,-0.23
1963-07-01,NoDur,-0.47
1963-08-01,Utils,4.22
1963-08-01,Other,5.46
1963-08-01,Hlth,9.56
1963-08-01,NoDur,4.87
1963-08-01,Telcm,4.29
1963-08-01,Manuf,6.2
1963-08-01,Enrgy,3.93
1963-08-01,Durbl,6.55
1963-08-01,HiTec,5.14
1963-08-01,Shops,6.4
1963-09-01,Telcm,2.36
1963-09-01,Enrgy,-3.64
1963-09-01,HiTec,0.13
1963-09-01,Hlth,-4.06
1963-09-01,Manuf,-0.76
1963-09-01,NoDur,-1.68
1963-09-01,Durbl,-0.24
1963-09-01,Other,-3.17
1963-09-01,Shops,0.96
1963-09-01,Utils,-2.49
1963-10-01,Manuf,2.58
1963-10-01,Durbl,9.72
1963-10-01,Utils,-0.67
1963-10-01,Shops,0.48
1963-10-01,HiTec,8.29
1963-10-01,Telcm,3.4
1963-10-01,Enrgy,-0.32
1963-10-01,NoDur,2.66
1963-10-01,Hlth,3.38
1963-10-01,Other,1.37
1963-11-01,Other,0.22
1963-11-01,HiTec,-0.29
1963-11-01,Manuf,0.3
1963-11-01,Hlth,-1.65
1963-11-01,NoDur,-1.13
1963-11-01,Utils,-1.02
1963-11-01,Durbl,-4.84
1963-11-01,Telcm,4.16
1963-11-01,Shops,-1.23
