player,age,team_id,per,ws,bpm,year
Leon Powe,23,BOS,14.6,1.7,-3.8,2007
Josh Powell,24,IND,-1.3,-0.1,-14.4,2007
Josh Powell,24,GSW,12.0,0.4,-4.1,2007
Zach Randolph,25,POR,22.8,5.7,1.6,2007
Theo Ratliff,33,BOS,6.7,0.1,-2.8,2007
Jason Richardson,26,GSW,15.5,3.0,0.8,2007
Quentin Richardson,26,NYK,14.3,3.5,0.7,2007
Clifford Robinson,40,BRK,5.9,0.3,-4.1,2007
Nate Robinson,22,NYK,15.2,3.2,1.1,2007
Rajon Rondo,20,BOS,13.1,2.4,-0.2,2007
Brian Scalabrine,28,BOS,6.6,0.9,-2.7,2007
Thabo Sefolosha,22,CHI,8.5,0.8,-2.6,2007
J.R. Smith,21,DEN,15.6,3.7,1.4,2007
Joe Smith,31,DEN,12.4,0.2,-4.2,2007
Joe Smith,31,PHI,14.1,2.6,-2.1,2007
Jerry Stackhouse,32,DAL,16.8,4.1,1.2,2007
Amar'e Stoudemire,24,PHO,23.1,11.2,1.8,2007
Wally Szczerbiak,29,BOS,14.8,1.6,-1.5,2007
Sebastian Telfair,21,BOS,8.6,0.5,-4.2,2007
Jason Terry,29,DAL,18.9,10.8,4.0,2007
Jamaal Tinsley,28,IND,15.2,2.8,0.8,2007
Beno Udrih,24,SAS,10.3,1.0,-3.0,2007
Dwyane Wade,25,MIA,28.9,8.8,8.2,2007
Von Wafer,21,LAC,-40.7,0.0,-52.4,2007
Antoine Walker,30,MIA,9.6,-0.3,-3.6,2007
Ben Wallace,32,CHI,14.6,8.2,3.4,2007
Hakim Warrick,24,MEM,15.9,3.7,-2.0,2007
Earl Watson,27,OKC,13.5,2.0,-0.7,2007
Chris Webber,33,PHI,13.8,0.2,-0.7,2007
Chris Webber,33,DET,16.9,3.3,1.7,2007
Martell Webster,20,POR,9.9,1.3,-2.0,2007
Bonzi Wells,30,HOU,8.9,-0.1,-4.4,2007
Delonte West,23,BOS,14.0,3.7,0.4,2007
Damien Wilkins,27,OKC,13.1,2.8,-0.9,2007
Deron Williams,22,UTA,17.1,7.2,1.3,2007
Lou Williams,20,PHI,14.6,1.1,-0.4,2007
Mo Williams,24,MIL,16.3,3.2,-0.5,2007
Shelden Williams,23,ATL,12.3,2.2,-3.3,2007
Dorell Wright,21,MIA,12.7,1.9,-0.4,2007
Shareef Abdur-Rahim,29,SAC,17.2,6.2,0.9,2006
Malik Allen,27,CHI,11.5,1.0,-2.7,2006
Ray Allen*,30,OKC,22.2,9.5,4.4,2006
Tony Allen,24,BOS,12.9,1.7,-1.4,2006
Alan Anderson,23,CHO,10.4,0.4,-3.3,2006
Carmelo Anthony,21,DEN,22.0,9.4,2.7,2006
Trevor Ariza,20,NYK,10.2,0.3,-0.9,2006
Trevor Ariza,20,ORL,15.8,0.6,-0.3,2006
Leandro Barbosa,23,PHO,15.1,3.8,-0.1,2006
Earl Barron,24,MIA,-2.8,-0.2,-17.7,2006
Brent Barry,34,SAS,14.8,4.3,3.4,2006
Shane Battier,27,MEM,14.7,9.1,2.6,2006
Charlie Bell,26,MIL,14.7,3.3,1.0,2006
Chauncey Billups,29,DET,23.4,15.5,6.2,2006
Steve Blake,25,POR,14.5,2.8,-1.0,2006
Andray Blatche,19,WAS,10.1,0.1,-5.0,2006
Andrew Bogut,21,MIL,15.2,5.5,0.4,2006
Chris Bosh,21,TOR,23.2,9.8,2.9,2006
Bruce Bowen,34,SAS,9.1,6.2,0.3,2006
Ryan Bowen,30,HOU,4.0,0.2,-5.1,2006
Caron Butler,25,WAS,17.0,6.3,0.6,2006
Rasual Butler,26,NOP,10.8,1.7,-2.0,2006
Marcus Camby,31,DEN,19.9,5.5,3.5,2006
Brian Cardinal,28,MEM,10.0,0.6,-2.9,2006
Vince Carter,29,BRK,21.6,9.3,5.1,2006
Tyson Chandler,23,CHI,12.2,5.4,-0.4,2006
Josh Childress,22,ATL,15.8,5.7,1.2,2006
Doug Christie,35,DAL,6.8,0.1,-1.0,2006
Speedy Claxton,27,NOP,16.1,3.0,0.1,2006
Mateen Cleaves,28,OKC,9.1,0.0,-5.0,2006
Jarron Collins,27,UTA,11.0,3.9,-2.1,2006
Nick Collison,25,OKC,14.0,2.3,-3.2,2006
Jamal Crawford,25,NYK,15.5,4.5,0.5,2006
Austin Croshere,30,IND,15.2,4.1,2.1,2006
Eddy Curry,23,NYK,17.0,3.3,-2.1,2006
Marquis Daniels,25,DAL,14.9,4.2,0.5,2006
Baron Davis,26,GSW,18.3,4.4,2.6,2006
Carlos Delfino,23,DET,10.6,1.0,-2.9,2006
Luol Deng,20,CHI,15.8,6.5,1.6,2006
Boris Diaw,23,PHO,17.3,8.9,2.8,2006
DeSagana Diop,24,DAL,11.5,4.1,0.5,2006
Ronald Dupree,25,MIN,10.4,0.3,-3.8,2006
Reggie Evans,25,OKC,15.0,1.5,-2.9,2006
Reggie Evans,25,DEN,9.2,0.6,-4.9,2006
Raymond Felton,21,CHO,14.2,2.6,-0.6,2006
Michael Finley,32,SAS,12.7,5.0,0.2,2006
Derek Fisher,31,GSW,14.8,5.8,0.4,2006
T.J. Ford,22,MIL,13.1,2.5,-1.2,2006
Adonal Foyle,30,GSW,10.3,2.8,-1.7,2006
Dan Gadzuric,27,MIL,17.2,2.5,-1.7,2006
Pau Gasol,25,MEM,22.7,12.0,5.5,2006
Ryan Gomes,23,BOS,14.0,3.1,-1.2,2006
Drew Gooden,24,CLE,17.6,6.6,-0.2,2006
Danny Granger,22,IND,14.7,5.1,1.1,2006
Brian Grant,33,PHO,6.6,0.2,-6.0,2006
Richard Hamilton,27,DET,18.2,7.6,0.8,2006
Anfernee Hardaway,34,NYK,2.0,-0.2,-5.7,2006
Matt Harpring,29,UTA,16.3,4.7,-0.6,2006
Al Harrington,25,ATL,16.0,3.8,-1.3,2006
Devin Harris,22,DAL,17.4,3.7,1.4,2006
Udonis Haslem,25,MIA,13.7,7.0,-0.5,2006
Chuck Hayes,22,HOU,18.0,2.4,1.8,2006
Julius Hodge,22,DEN,4.2,-0.2,-11.7,2006
Dwight Howard,20,ORL,19.3,8.6,1.0,2006
Kris Humphries,20,UTA,10.3,0.2,-4.5,2006
Andre Iguodala,22,PHI,14.8,7.5,0.6,2006
Royal Ivey,24,ATL,8.4,0.7,-4.6,2006
Jarrett Jack,22,POR,12.3,1.2,-3.1,2006
Jim Jackson,35,PHO,3.2,-0.7,-6.0,2006
Jim Jackson,35,LAL,2.1,-0.2,-8.9,2006
Stephen Jackson,27,IND,13.6,4.4,-0.1,2006
LeBron James,21,CLE,28.1,16.3,9.1,2006
Mike James,30,TOR,19.8,7.6,1.8,2006
Amir Johnson,18,DET,20.3,0.2,0.4,2006
Joe Johnson,24,ATL,17.9,6.0,1.0,2006
Dahntay Jones,25,MEM,8.0,0.6,-4.4,2006
Damon Jones,29,CLE,9.3,3.4,-1.1,2006
Chris Kaman,23,LAC,15.0,6.1,-0.7,2006
Brevin Knight,30,CHO,17.3,4.9,1.4,2006
Kyle Korver,24,PHI,12.3,4.6,-0.6,2006
David Lee,22,NYK,15.4,2.7,0.1,2006
Shaun Livingston,20,LAC,10.2,1.3,-1.9,2006
John Lucas III,23,HOU,7.7,-0.1,-4.4,2006
Mark Madsen,30,MIN,5.3,0.6,-4.8,2006
Corey Maggette,26,LAC,18.9,3.0,0.9,2006
Stephon Marbury,28,NYK,16.4,3.9,0.1,2006
Shawn Marion,27,PHO,23.6,14.6,4.8,2006
Donyell Marshall,32,CLE,13.4,4.2,0.1,2006
Kenyon Martin,28,DEN,16.7,3.8,0.1,2006
Jason Maxiell,22,DET,8.0,-0.2,-9.2,2006
Sean May,21,CHO,15.3,0.4,-2.6,2006
C.J. Miles,18,UTA,13.8,0.3,-1.8,2006
Nazr Mohammed,28,SAS,15.0,4.5,-2.0,2006
Jameer Nelson,23,ORL,19.5,4.9,2.0,2006
Dirk Nowitzki,27,DAL,28.1,17.7,8.1,2006
Jermaine O'Neal,27,IND,20.4,4.9,2.3,2006
Fabricio Oberto,30,SAS,9.3,1.1,-3.2,2006
Lamar Odom,26,LAL,17.0,9.2,2.7,2006
Emeka Okafor,23,CHO,14.9,1.0,-2.1,2006
Mehmet Okur,26,UTA,19.0,9.3,1.6,2006
Zaza Pachulia,21,ATL,15.0,3.9,-2.1,2006
Jannero Pargo,26,CHI,9.9,-0.1,-2.4,2006
Tony Parker,23,SAS,20.8,9.6,2.8,2006
Chris Paul,20,NOP,22.1,10.4,5.2,2006
Kendrick Perkins,21,BOS,13.2,2.3,-1.5,2006
Morris Peterson,28,TOR,15.3,5.9,0.4,2006
Paul Pierce,28,BOS,23.6,11.5,4.8,2006
Josh Powell,23,DAL,9.2,0.7,-3.6,2006
Laron Profit,28,LAL,11.8,0.3,-1.8,2006
Zach Randolph,24,POR,16.9,1.3,-2.0,2006
Theo Ratliff,32,POR,12.2,2.0,-1.6,2006
Jason Richardson,25,GSW,19.2,7.3,3.1,2006
Quentin Richardson,25,NYK,9.6,0.7,-1.9,2006
Clifford Robinson,39,BRK,9.6,2.8,-1.9,2006
Nate Robinson,21,NYK,12.6,1.5,-2.1,2006
Bryon Russell,35,DEN,16.4,0.0,8.2,2006
Brian Scalabrine,27,BOS,5.9,0.3,-3.6,2006
Bobby Simmons,25,MIL,13.8,5.3,0.3,2006
J.R. Smith,20,NOP,12.7,1.2,-1.0,2006
Joe Smith,30,MIL,16.1,2.3,-2.0,2006
Jerry Stackhouse,31,DAL,14.5,2.4,-1.5,2006
Amar'e Stoudemire,23,PHO,17.8,0.1,-4.4,2006
Wally Szczerbiak,28,MIN,18.1,4.6,1.9,2006
Wally Szczerbiak,28,BOS,17.2,3.4,1.2,2006
Chris Taft,20,GSW,15.6,0.5,-0.7,2006
Sebastian Telfair,20,POR,13.0,0.6,-2.8,2006
Jason Terry,28,DAL,18.4,9.6,3.3,2006
Jamaal Tinsley,27,IND,12.1,0.7,-1.6,2006
Beno Udrih,23,SAS,15.3,1.3,-1.0,2006
Nick Van Exel,34,SAS,11.0,1.4,-1.1,2006
Dwyane Wade,24,MIA,27.6,14.4,7.7,2006
Von Wafer,20,LAL,-1.6,-0.3,-14.0,2006
Antoine Walker,29,MIA,14.4,3.6,0.4,2006
Ben Wallace,31,DET,17.5,10.1,3.5,2006
Hakim Warrick,23,MEM,11.0,0.8,-5.0,2006
Earl Watson,26,DEN,12.8,1.6,-0.1,2006
Earl Watson,26,OKC,17.3,1.1,0.8,2006
Chris Webber,32,PHI,18.4,4.4,-0.1,2006
Martell Webster,19,POR,11.6,0.9,-2.5,2006
Bonzi Wells,29,SAC,16.6,3.4,0.4,2006
Delonte West,22,BOS,15.1,5.7,1.9,2006
Damien Wilkins,26,OKC,13.1,1.7,-1.6,2006
Deron Williams,21,UTA,12.4,2.8,-1.7,2006
Lou Williams,19,PHI,9.0,-0.1,-6.3,2006
Mo Williams,23,MIL,15.0,2.5,0.0,2006
Dorell Wright,20,MIA,13.2,0.2,-2.6,2006
Shareef Abdur-Rahim,28,POR,18.7,5.4,0.9,2005
Malik Allen,26,MIA,13.6,0.6,-1.6,2005
Malik Allen,26,CHO,14.8,0.5,-2.0,2005
Ray Allen*,29,OKC,20.9,10.7,4.1,2005
Tony Allen,23,BOS,14.7,2.7,0.1,2005
Kenny Anderson,34,ATL,10.4,0.2,-3.7,2005
Kenny Anderson,34,LAC,2.9,-0.1,-11.6,2005
Carmelo Anthony,20,DEN,16.7,4.9,-1.2,2005
Trevor Ariza,19,NYK,13.3,2.1,-0.6,2005
Leandro Barbosa,22,PHO,12.8,1.8,-1.5,2005
Brent Barry,33,SAS,14.0,6.1,2.4,2005
Shane Battier,26,MEM,14.8,7.8,2.4,2005
Chauncey Billups,28,DET,19.0,12.1,4.2,2005
Steve Blake,24,WAS,8.4,0.3,-4.0,2005
Chris Bosh,20,TOR,17.5,6.8,-0.2,2005
Bruce Bowen,33,SAS,9.5,6.1,-0.1,2005
Ryan Bowen,29,HOU,7.7,1.1,-1.4,2005
Caron Butler,24,LAL,15.8,5.3,-0.7,2005
Rasual Butler,25,MIA,10.3,1.7,-1.5,2005
Marcus Camby,30,DEN,18.0,5.8,3.1,2005
Brian Cardinal,27,MEM,14.0,3.5,0.9,2005
Vince Carter,28,TOR,17.0,0.9,2.4,2005
Vince Carter,28,BRK,24.5,8.5,7.0,2005
Tyson Chandler,22,CHI,16.4,8.3,1.9,2005
Josh Childress,21,ATL,15.2,4.6,-0.6,2005
Doug Christie,34,SAC,11.0,1.0,-0.6,2005
Doug Christie,34,ORL,7.9,0.0,-2.6,2005
Speedy Claxton,26,GSW,16.4,3.5,0.3,2005
Speedy Claxton,26,NOP,13.4,0.2,-0.4,2005
Mateen Cleaves,27,OKC,9.1,0.0,-4.1,2005
Derrick Coleman,37,DET,1.2,-0.1,-10.5,2005
Jarron Collins,26,UTA,8.0,1.1,-3.8,2005
Nick Collison,24,OKC,15.0,3.9,-1.7,2005
Jamal Crawford,24,NYK,15.2,4.2,1.0,2005
Austin Croshere,29,IND,13.5,4.1,-0.7,2005
Eddy Curry,22,CHI,16.3,4.3,-0.6,2005
Marquis Daniels,24,DAL,14.6,2.5,0.6,2005
Baron Davis,25,NOP,21.4,1.7,5.4,2005
Baron Davis,25,GSW,20.4,2.6,3.4,2005
Carlos Delfino,22,DET,8.6,0.5,-2.6,2005
Luol Deng,19,CHI,14.2,3.0,1.2,2005
Boris Diaw,22,ATL,10.0,0.1,-3.5,2005
DeSagana Diop,23,CLE,6.3,0.0,-5.2,2005
Ronald Dupree,24,DET,11.8,1.0,-1.8,2005
Reggie Evans,24,OKC,13.0,3.8,-1.1,2005
Michael Finley,31,DAL,14.3,5.5,0.2,2005
Derek Fisher,30,GSW,13.4,3.7,-1.1,2005
Adonal Foyle,29,GSW,12.7,3.4,-1.2,2005
Dan Gadzuric,26,MIL,18.1,5.2,0.1,2005
Pau Gasol,24,MEM,22.5,6.8,4.0,2005
Drew Gooden,23,CLE,19.7,8.5,1.6,2005
Brian Grant,32,LAL,10.0,1.6,-3.8,2005
Richard Hamilton,26,DET,16.0,7.4,0.3,2005
Anfernee Hardaway,33,NYK,9.0,0.2,-3.3,2005
Matt Harpring,28,UTA,15.5,5.5,-0.3,2005
Al Harrington,24,ATL,14.4,1.6,-2.2,2005
Devin Harris,21,DAL,14.7,2.7,1.9,2005
Udonis Haslem,24,MIA,15.5,9.2,0.4,2005
Allan Houston,33,NYK,12.5,0.7,-1.8,2005
Dwight Howard,19,ORL,17.2,7.3,0.0,2005
Kris Humphries,19,UTA,9.5,-0.3,-4.6,2005
Andre Iguodala,21,PHI,13.5,6.6,1.4,2005
Royal Ivey,23,ATL,8.9,0.2,-5.5,2005
Jim Jackson,34,HOU,10.5,1.5,0.1,2005
Jim Jackson,34,PHO,11.4,1.6,-1.2,2005
Stephen Jackson,26,IND,15.9,3.1,0.3,2005
LeBron James,20,CLE,25.7,14.3,8.6,2005
Mike James,29,MIL,16.0,2.0,1.1,2005
Mike James,29,HOU,17.4,2.2,2.7,2005
Joe Johnson,23,PHO,15.1,7.6,0.9,2005
Dahntay Jones,24,MEM,9.6,0.9,-3.4,2005
Damon Jones,28,MIA,15.5,8.7,3.0,2005
Chris Kaman,22,LAC,13.1,2.1,-2.5,2005
Brevin Knight,29,CHO,18.0,4.5,1.8,2005
Kyle Korver,23,PHI,12.8,6.6,1.4,2005
Christian Laettner,35,MIA,16.3,2.7,1.9,2005
Shaun Livingston,19,LAC,10.4,0.1,-2.5,2005
Mark Madsen,29,MIN,6.9,0.8,-4.4,2005
Corey Maggette,25,LAC,19.9,8.1,2.4,2005
Stephon Marbury,27,NYK,21.9,11.7,4.2,2005
Shawn Marion,26,PHO,21.7,12.5,4.4,2005
Donyell Marshall,31,TOR,19.9,6.0,4.8,2005
Kenyon Martin,27,DEN,17.5,5.3,1.1,2005
Nazr Mohammed,27,NYK,17.0,3.8,-0.9,2005
Nazr Mohammed,27,SAS,14.2,0.8,-4.7,2005
Jameer Nelson,22,ORL,14.5,2.5,-0.8,2005
Dirk Nowitzki,26,DAL,26.1,15.6,7.3,2005
Jermaine O'Neal,26,IND,22.9,3.8,1.8,2005
Lamar Odom,25,LAL,17.3,4.7,1.4,2005
Emeka Okafor,22,CHO,16.3,4.0,-2.0,2005
Mehmet Okur,25,UTA,18.9,7.0,2.0,2005
Zaza Pachulia,20,MIL,14.4,2.9,-1.3,2005
Jannero Pargo,25,CHI,11.1,0.2,-2.0,2005
Tony Parker,22,SAS,18.0,8.1,2.0,2005
Kendrick Perkins,20,BOS,11.2,0.7,-3.9,2005
Morris Peterson,27,TOR,14.4,5.1,0.2,2005
Paul Pierce,27,BOS,21.8,11.2,4.6,2005
Laron Profit,27,WAS,11.5,0.4,-1.9,2005
Zach Randolph,23,POR,18.6,3.1,-0.7,2005
Theo Ratliff,31,POR,10.1,2.3,-1.8,2005
Jason Richardson,24,GSW,19.0,5.7,2.5,2005
Quentin Richardson,24,PHO,13.6,5.8,0.5,2005
Clifford Robinson,38,GSW,11.0,1.1,-0.4,2005
Clifford Robinson,38,BRK,9.0,0.7,-2.9,2005
Glenn Robinson,32,SAS,17.2,0.5,0.7,2005
Bryon Russell,34,DEN,11.8,2.6,0.5,2005
Brian Scalabrine,26,BRK,11.0,1.4,-1.8,2005
Bobby Simmons,24,LAC,16.1,6.8,0.7,2005
Tamar Slay,24,CHO,1.5,-0.3,-10.6,2005
J.R. Smith,19,NOP,10.9,0.2,-2.9,2005
Joe Smith,29,MIL,15.0,5.5,-0.9,2005
Steve Smith,35,CHO,14.8,1.7,0.6,2005
Steve Smith,35,MIA,7.0,0.1,-3.9,2005
Jerry Stackhouse,30,DAL,15.9,3.5,-0.2,2005
Amar'e Stoudemire,22,PHO,26.6,14.6,4.4,2005
Rod Strickland,38,HOU,4.6,-0.2,-5.3,2005
Wally Szczerbiak,27,MIN,17.1,7.3,0.7,2005
Sebastian Telfair,19,POR,9.7,-0.4,-5.9,2005
Jason Terry,27,DAL,18.4,8.5,3.3,2005
Jamaal Tinsley,26,IND,18.6,2.8,3.3,2005
Beno Udrih,22,SAS,14.3,3.1,0.9,2005
Nick Van Exel,33,POR,12.5,1.6,-1.0,2005
Dwyane Wade,23,MIA,23.1,11.0,4.6,2005
Antoine Walker,28,ATL,15.5,0.2,-0.3,2005
Antoine Walker,28,BOS,15.4,0.7,-0.7,2005
Ben Wallace,30,DET,17.4,8.5,2.8,2005
Earl Watson,25,MEM,13.1,2.3,-0.7,2005
Chris Webber,31,SAC,20.9,3.5,2.5,2005
Chris Webber,31,PHI,13.1,0.0,-3.6,2005
Bonzi Wells,28,MEM,15.9,3.1,0.6,2005
Delonte West,21,BOS,12.3,0.9,-0.2,2005
Damien Wilkins,25,OKC,13.4,1.0,0.0,2005
Jerome Williams,31,NYK,13.2,2.6,-1.4,2005
Mo Williams,22,MIL,14.1,2.2,-1.5,2005
Dorell Wright,19,MIA,5.2,-0.1,-7.2,2005
Shareef Abdur-Rahim,27,ATL,21.2,6.6,2.3,2004
Shareef Abdur-Rahim,27,POR,16.5,1.5,-0.4,2004
Malik Allen,25,MIA,10.5,0.7,-3.8,2004
Ray Allen*,28,OKC,21.7,6.9,4.0,2004
Kenny Anderson,33,IND,11.1,1.5,-1.7,2004
Carmelo Anthony,19,DEN,17.6,6.1,0.0,2004
Robert Archibald,23,PHO,-5.1,0.0,-13.2,2004
Robert Archibald,23,ORL,20.6,0.0,5.6,2004
Robert Archibald,23,TOR,5.6,0.2,-4.4,2004
Leandro Barbosa,21,PHO,12.7,1.9,-0.8,2004
Brent Barry,32,OKC,18.3,5.7,3.2,2004
Shane Battier,25,MEM,15.3,5.9,2.6,2004
Troy Bell,23,MEM,-4.5,-0.2,-19.6,2004
Chauncey Billups,27,DET,18.6,11.3,3.6,2004
Steve Blake,23,WAS,10.9,0.7,-2.7,2004
Chris Bosh,19,TOR,15.1,6.2,-0.8,2004
Bruce Bowen,32,SAS,8.2,5.4,-0.5,2004
Ryan Bowen,28,DEN,9.9,0.8,-0.3,2004
Caron Butler,23,MIA,10.7,2.1,-2.9,2004
Rasual Butler,24,MIA,14.0,1.6,0.1,2004
Marcus Camby,29,DEN,17.8,6.9,2.6,2004
Brian Cardinal,26,GSW,19.4,7.2,3.2,2004
Vince Carter,27,TOR,20.0,6.0,3.6,2004
Tyson Chandler,21,CHI,14.2,1.9,-1.8,2004
Doug Christie,33,SAC,14.0,5.7,0.8,2004
Speedy Claxton,25,GSW,17.3,4.2,1.1,2004
Mateen Cleaves,26,CLE,6.8,0.0,-5.2,2004
Derrick Coleman,36,PHI,11.6,0.8,-2.1,2004
Jarron Collins,25,UTA,11.1,4.2,-2.0,2004
Chris Crawford,28,ATL,15.8,2.7,-1.5,2004
Jamal Crawford,23,CHI,15.9,4.1,1.4,2004
Austin Croshere,28,IND,14.4,3.4,1.1,2004
Eddy Curry,21,CHI,14.8,3.0,-2.8,2004
Marquis Daniels,23,DAL,20.1,3.2,2.3,2004
Baron Davis,24,NOP,20.7,7.5,5.2,2004
Boris Diaw,21,ATL,8.8,0.8,-2.3,2004
DeSagana Diop,22,CLE,10.4,1.0,-2.1,2004
Ronald Dupree,23,CHI,9.7,0.5,-4.3,2004
Reggie Evans,23,OKC,9.9,1.7,-3.9,2004
Michael Finley,30,DAL,17.8,7.6,1.8,2004
Derek Fisher,29,LAL,11.5,2.4,-0.8,2004
T.J. Ford,20,MIL,12.1,0.7,-2.4,2004
Rick Fox,34,LAL,8.0,0.8,-2.9,2004
Adonal Foyle,28,GSW,13.0,1.1,-1.1,2004
Dan Gadzuric,25,MIL,17.0,3.7,0.7,2004
Pau Gasol,23,MEM,21.7,8.1,2.9,2004
Drew Gooden,22,ORL,15.6,1.9,-2.5,2004
Brian Grant,31,MIA,12.1,4.9,-2.0,2004
Horace Grant,38,LAL,10.6,2.0,-1.3,2004
Richard Hamilton,25,DET,16.8,8.1,1.2,2004
Travis Hansen,25,ATL,7.2,0.2,-6.2,2004
Anfernee Hardaway,32,PHO,13.2,1.3,-0.7,2004
Anfernee Hardaway,32,NYK,10.8,0.7,-2.5,2004
Matt Harpring,27,UTA,16.1,2.8,-0.8,2004
Al Harrington,23,IND,14.9,5.9,-0.7,2004
Udonis Haslem,23,MIA,13.7,4.8,-2.0,2004
Allan Houston,32,NYK,14.8,3.1,-0.5,2004
Jim Jackson,33,HOU,12.2,6.6,0.6,2004
Mark Jackson,38,HOU,8.9,0.4,-3.5,2004
Stephen Jackson,25,ATL,16.1,4.4,0.1,2004
LeBron James,19,CLE,18.3,5.1,1.7,2004
Mike James,28,BOS,14.4,3.8,0.3,2004
Mike James,28,DET,14.3,1.4,0.0,2004
Avery Johnson,38,GSW,11.7,0.2,-2.8,2004
Joe Johnson,22,PHO,13.9,3.3,-1.3,2004
Dahntay Jones,23,MEM,2.5,-0.4,-7.7,2004
Damon Jones,27,MIL,14.2,3.9,0.0,2004
Chris Kaman,21,LAC,9.6,0.0,-4.2,2004
Brevin Knight,28,PHO,11.7,0.0,7.0,2004
Brevin Knight,28,WAS,12.2,0.6,-1.2,2004
Brevin Knight,28,MIL,15.8,1.1,0.7,2004
Kyle Korver,22,PHI,10.1,1.0,-0.7,2004
Christian Laettner,34,WAS,14.5,2.3,0.5,2004
Mark Madsen,28,MIN,9.4,2.7,-2.9,2004
Corey Maggette,24,LAC,20.1,8.6,2.1,2004
Stephon Marbury,26,PHO,19.9,3.5,3.0,2004
Stephon Marbury,26,NYK,20.9,5.5,3.4,2004
Shawn Marion,25,PHO,19.9,9.1,3.6,2004
Donyell Marshall,30,CHI,13.8,0.7,-0.5,2004
Donyell Marshall,30,TOR,19.7,9.8,3.3,2004
Kenyon Martin,26,BRK,18.7,6.7,1.9,2004
Jamal Mashburn,31,NOP,14.7,0.7,-1.5,2004
Roger Mason,23,CHI,-5.5,-0.2,-12.5,2004
Roger Mason,23,TOR,9.7,0.2,-2.1,2004
Nazr Mohammed,26,ATL,14.8,1.7,-2.8,2004
Nazr Mohammed,26,NYK,18.1,2.0,0.5,2004
Tracy Murray,32,POR,2.4,-0.1,-8.7,2004
Dirk Nowitzki,25,DAL,22.5,11.5,3.8,2004
Jermaine O'Neal,25,IND,21.1,9.0,2.4,2004
Charles Oakley,40,HOU,8.1,0.1,-4.7,2004
Lamar Odom,24,MIA,18.5,8.4,2.9,2004
Mehmet Okur,24,DET,18.3,5.9,1.5,2004
Zaza Pachulia,19,ORL,10.8,0.3,-5.8,2004
Jannero Pargo,24,LAL,1.6,-0.2,-10.3,2004
Jannero Pargo,24,TOR,5.6,-0.2,-6.4,2004
Jannero Pargo,24,CHI,14.5,0.4,-1.6,2004
Tony Parker,21,SAS,15.7,7.5,0.8,2004
Kendrick Perkins,19,BOS,22.8,0.1,0.7,2004
Morris Peterson,26,TOR,12.1,4.9,0.1,2004
Paul Pierce,26,BOS,19.4,7.1,2.0,2004
Olden Polynice,39,LAC,-9.2,-0.1,-16.0,2004
Zach Randolph,22,POR,19.6,7.1,-0.5,2004
Theo Ratliff,30,ATL,12.9,2.3,-0.8,2004
Theo Ratliff,30,POR,16.8,3.0,2.1,2004
Glen Rice,36,LAC,7.3,-0.1,-4.4,2004
Jason Richardson,23,GSW,16.8,5.2,0.5,2004
Quentin Richardson,23,LAC,15.1,2.4,-0.8,2004
Clifford Robinson,37,GSW,10.8,2.0,-1.1,2004
Glenn Robinson,31,PHI,15.0,1.6,-1.5,2004
Bryon Russell,33,LAL,11.6,2.2,-0.2,2004
Brian Scalabrine,25,BRK,9.5,1.7,-2.6,2004
Bobby Simmons,23,LAC,12.6,2.0,-1.6,2004
Tamar Slay,23,BRK,7.8,0.0,-5.1,2004
Joe Smith,28,MIL,16.6,6.3,-0.4,2004
Steve Smith,34,NOP,11.8,1.9,-2.0,2004
Jerry Stackhouse,29,WAS,13.2,0.2,-3.7,2004
Amar'e Stoudemire,21,PHO,19.8,4.4,0.1,2004
Rod Strickland,37,ORL,15.8,1.2,-1.5,2004
Rod Strickland,37,TOR,11.8,0.1,-3.2,2004
Wally Szczerbiak,26,MIN,15.3,1.6,0.6,2004
Jason Terry,26,ATL,16.2,5.1,0.3,2004
Jamaal Tinsley,25,IND,16.4,4.4,3.5,2004
Gary Trent,29,MIN,12.9,2.3,-3.2,2004
Nick Van Exel,32,GSW,13.1,1.2,-1.4,2004
Dwyane Wade,22,MIA,17.6,4.6,1.4,2004
Antoine Walker,27,DAL,15.8,3.9,0.5,2004
Ben Wallace,29,DET,17.3,10.2,3.5,2004
Earl Watson,24,MEM,12.8,1.8,-1.0,2004
Chris Webber,30,SAC,17.2,1.1,-0.6,2004
Bonzi Wells,27,POR,11.3,-0.1,-4.4,2004
Bonzi Wells,27,MEM,13.5,1.0,-2.5,2004
Jerome Williams,30,TOR,12.4,1.0,-0.8,2004
Jerome Williams,30,CHI,15.4,3.3,0.7,2004
Mo Williams,21,UTA,9.4,0.2,-4.1,2004
Shareef Abdur-Rahim,26,ATL,19.9,9.7,1.6,2003
Malik Allen,24,MIA,9.9,0.9,-4.4,2003
Ray Allen*,27,MIL,19.9,4.3,1.6,2003
Ray Allen*,27,OKC,23.3,4.8,6.6,2003
John Amaechi,32,UTA,3.1,-0.7,-8.0,2003
Kenny Anderson,32,OKC,15.9,1.5,0.5,2003
Kenny Anderson,32,NOP,10.2,0.1,-3.3,2003
Robert Archibald,22,MEM,2.4,-0.2,-12.0,2003
Brent Barry,31,OKC,15.8,7.3,2.6,2003
Shane Battier,24,MEM,15.0,6.2,2.3,2003
Chauncey Billups,26,DET,20.4,9.9,4.6,2003
Bruce Bowen,31,SAS,9.1,5.1,0.2,2003
Ryan Bowen,27,DEN,12.7,2.1,1.8,2003
